,State,Year,NO2 Mean,SO2 Mean,O3 Mean,CO Mean,age,sex,val
649,Colorado,2004,21.645208250728864,1.8978657900874636,0.017202072886297378,0.6191145364431487,0 to 14,Female,1.6951969281836734
650,Colorado,2004,21.645208250728864,1.8978657900874636,0.017202072886297378,0.6191145364431487,0 to 14,Male,2.000504013214631
651,Colorado,2004,21.645208250728864,1.8978657900874636,0.017202072886297378,0.6191145364431487,15-49 years,Both,4.293795308772776
652,Colorado,2004,21.645208250728864,1.8978657900874636,0.017202072886297378,0.6191145364431487,15-49 years,Female,4.010696922396637
653,Colorado,2004,21.645208250728864,1.8978657900874636,0.017202072886297378,0.6191145364431487,15-49 years,Male,4.558466976097684
654,Colorado,2004,21.645208250728864,1.8978657900874636,0.017202072886297378,0.6191145364431487,50-69 years,Both,66.54033125838387
655,Colorado,2004,21.645208250728864,1.8978657900874636,0.017202072886297378,0.6191145364431487,50-69 years,Female,59.553791243876844
656,Colorado,2004,21.645208250728864,1.8978657900874636,0.017202072886297378,0.6191145364431487,50-69 years,Male,73.67500827394937
657,Colorado,2004,21.645208250728864,1.8978657900874636,0.017202072886297378,0.6191145364431487,70+ years,Both,798.2640054447388
658,Colorado,2004,21.645208250728864,1.8978657900874636,0.017202072886297378,0.6191145364431487,70+ years,Female,721.1903820375275
659,Colorado,2004,21.645208250728864,1.8978657900874636,0.017202072886297378,0.6191145364431487,70+ years,Male,906.8548731500291
660,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,0 to 14,Both,1.8472618405371946
661,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,0 to 14,Female,1.667278128900314
662,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,0 to 14,Male,2.0184726938067965
663,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,15-49 years,Both,4.252670802063469
664,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,15-49 years,Female,3.900389339889484
665,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,15-49 years,Male,4.582523345491307
666,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,50-69 years,Both,64.91361724019163
667,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,50-69 years,Female,56.920362979460194
668,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,50-69 years,Male,73.08116334614816
669,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,70+ years,Both,801.8314201449044
670,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,70+ years,Female,723.2296763170226
671,Colorado,2005,24.16992607992203,1.9312040272904483,0.018813407407407407,0.6202610643274853,70+ years,Male,911.5466769468296
672,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,0 to 14,Both,1.7659965560665674
673,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,0 to 14,Female,1.524295918123661
674,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,0 to 14,Male,1.9961372065934997
675,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,15-49 years,Both,4.097964988367324
676,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,15-49 years,Female,3.92563822566111
677,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,15-49 years,Male,4.2595854263917134
678,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,50-69 years,Both,63.04736036833829
679,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,50-69 years,Female,55.183628840105534
680,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,50-69 years,Male,71.10071847662141
681,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,70+ years,Both,792.0611108600872
682,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,70+ years,Female,727.2759969368888
683,Colorado,2006,24.644735138629283,2.0885889158878506,0.020494109034267915,0.5743876386292835,70+ years,Male,881.5727915596644
684,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,0 to 14,Both,1.7747731842069165
685,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,0 to 14,Female,1.5520821411513352
686,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,0 to 14,Male,1.987060262214684
687,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,15-49 years,Both,4.086317720553108
688,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,15-49 years,Female,3.9253295659408063
689,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,15-49 years,Male,4.237642562765907
690,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,50-69 years,Both,63.831932915745575
691,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,50-69 years,Female,55.44925536720465
692,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,50-69 years,Male,72.43427538604405
693,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,70+ years,Both,789.8526014468883
694,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,70+ years,Female,724.3115037566265
695,Colorado,2007,23.835024832137734,1.922335301291248,0.021691658536585365,0.5519882195121951,70+ years,Male,879.4474543932839
696,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,0 to 14,Both,1.8460187482494848
697,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,0 to 14,Female,1.6257999701782624
698,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,0 to 14,Male,2.055962519201047
699,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,15-49 years,Both,4.204836551690081
700,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,15-49 years,Female,4.1221495106880965
701,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,15-49 years,Male,4.282805318491657
702,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,50-69 years,Both,65.33274699603625
703,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,50-69 years,Female,56.91781230137196
704,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,50-69 years,Male,73.98493170119325
705,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,70+ years,Both,794.570179018901
706,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,70+ years,Female,734.5712354161531
707,Colorado,2008,19.069384095890413,1.8260673315068494,0.02562375890410959,0.4072205616438356,70+ years,Male,875.7461205439607
708,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,0 to 14,Both,1.8303150065508353
709,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,0 to 14,Female,1.526875019948339
710,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,0 to 14,Male,2.119716413303835
711,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,15-49 years,Both,4.237877677171121
712,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,15-49 years,Female,4.207008754472965
713,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,15-49 years,Male,4.267074914144343
714,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,50-69 years,Both,65.64119376297856
715,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,50-69 years,Female,58.24914682805183
716,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,50-69 years,Male,73.25159979141131
717,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,70+ years,Both,778.2752082476758
718,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,70+ years,Female,725.9279536455904
719,Colorado,2009,14.230846937499999,1.3502231468750001,0.02678281875,0.357665221875,70+ years,Male,848.4887298461382
720,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,0 to 14,Both,1.7039790583211336
721,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,0 to 14,Female,1.4245338605935474
722,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,0 to 14,Male,1.9707977908867078
723,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,15-49 years,Both,3.92624344080744
724,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,15-49 years,Female,3.8518197919489463
725,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,15-49 years,Male,3.9968227836030312
726,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,50-69 years,Both,62.49929849751656
727,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,50-69 years,Female,55.32496309240397
728,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,50-69 years,Male,69.8966500775049
729,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,70+ years,Both,755.8762786285955
730,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,70+ years,Female,704.772296866219
731,Colorado,2010,16.169799655660377,1.0145607735849056,0.0229506179245283,0.36687250471698113,70+ years,Male,823.6895987477634
732,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,0 to 14,Both,1.5959274160496588
733,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,0 to 14,Female,1.3757773847649484
734,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,0 to 14,Male,1.8062532515917766
735,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,15-49 years,Both,3.976832159564153
736,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,15-49 years,Female,3.800635441882386
737,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,15-49 years,Male,4.144268482281398
738,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,50-69 years,Both,63.95762782525512
739,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,50-69 years,Female,55.487923782471995
740,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,50-69 years,Male,72.71738133337124
741,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,70+ years,Both,761.8748288242141
742,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,70+ years,Female,712.6659770015672
743,Colorado,2011,17.52102948113208,1.4137262955974843,0.02785772327044025,0.33534956918238995,70+ years,Male,826.5201597628684
744,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,0 to 14,Both,1.48020352299654
745,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,0 to 14,Female,1.3084052529581816
746,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,0 to 14,Male,1.6444215677726546
747,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,15-49 years,Both,3.847521621668409
748,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,15-49 years,Female,3.629231643617347
749,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,15-49 years,Male,4.055435916975419
750,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,50-69 years,Both,64.34078180062849
751,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,50-69 years,Female,55.978133511931105
752,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,50-69 years,Male,73.00460135099895
753,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,70+ years,Both,743.229326589819
754,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,70+ years,Female,691.71387022376
755,Colorado,2012,20.32815351390922,1.3461975300146412,0.026305467057101024,0.3731961976573938,70+ years,Male,810.3580874814763
756,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,0 to 14,Both,1.5755612032341328
757,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,0 to 14,Female,1.3361093464581222
758,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,0 to 14,Male,1.8044568310974591
759,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,15-49 years,Both,3.771858692150766
760,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,15-49 years,Female,3.565832385883114
761,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,15-49 years,Male,3.9685214524300254
762,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,50-69 years,Both,64.87727275537134
763,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,50-69 years,Female,57.403726833883674
764,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,50-69 years,Male,72.63749020202731
765,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,70+ years,Both,728.7380084427746
766,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,70+ years,Female,683.8123146109929
767,Colorado,2013,14.34269102952381,1.0645968904761907,0.028709088571428572,0.3097419085714285,70+ years,Male,786.6452185286214
768,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,0 to 14,Both,1.5202239183578834
769,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,0 to 14,Female,1.249853486707321
770,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,0 to 14,Male,1.7786551379455782
771,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,15-49 years,Both,3.8399421464720334
772,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,15-49 years,Female,3.543730892271634
773,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,15-49 years,Male,4.123381939962365
774,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,50-69 years,Both,67.32597977111995
775,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,50-69 years,Female,58.35823739136065
776,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,50-69 years,Male,76.65398568849939
777,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,70+ years,Both,732.6969422659807
778,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,70+ years,Female,684.5086793318975
779,Colorado,2014,16.914251364477334,0.9497864153561518,0.02725268917668825,0.320760289546716,70+ years,Male,794.1903408129131
780,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,0 to 14,Both,1.496572315994813
781,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,0 to 14,Female,1.1883579632333099
782,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,0 to 14,Male,1.7911475411350692
783,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,15-49 years,Both,3.802583852546546
784,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,15-49 years,Female,3.534086893197273
785,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,15-49 years,Male,4.060205397759834
786,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,50-69 years,Both,67.88232551512237
787,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,50-69 years,Female,59.12531286177925
788,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,50-69 years,Male,77.00126993366547
789,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,70+ years,Both,720.2214036436012
790,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,70+ years,Female,677.3857599007493
791,Colorado,2015,20.039135014354066,1.040052203827751,0.024472424880382777,0.3914162210526316,70+ years,Male,774.3754220121059
792,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,0 to 14,Both,1.5043224768545775
793,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,0 to 14,Female,1.2253529856033354
794,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,0 to 14,Male,1.7707917486394225
795,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,15-49 years,Both,4.070987300225676
796,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,15-49 years,Female,3.6219877839144816
797,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,15-49 years,Male,4.502955533307523
798,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,50-69 years,Both,70.209573994123
799,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,50-69 years,Female,58.30950318156923
800,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,50-69 years,Male,82.6286231277407
801,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,70+ years,Both,712.9081532462433
802,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,70+ years,Female,656.0626679582947
803,Colorado,2016,23.623820286245355,1.015169342007435,0.02098914126394052,0.4537702527881041,70+ years,Male,784.2389922093869
804,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,0 to 14,Both,1.1603937916499014
805,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,0 to 14,Female,0.9769440931555905
806,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,0 to 14,Male,1.3355191410310887
807,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,15-49 years,Both,3.680306179108503
808,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,15-49 years,Female,3.52216077981875
809,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,15-49 years,Male,3.840195253747871
810,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,50-69 years,Both,51.6481296464486
811,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,50-69 years,Female,48.442868305197166
812,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,50-69 years,Male,55.10960152190577
813,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,70+ years,Both,691.7870994669652
814,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,70+ years,Female,643.4480530357953
815,Connecticut,2006,17.44416646511628,3.2159060116279075,0.026086017441860464,0.47993031395348834,70+ years,Male,766.6186486129449
816,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,0 to 14,Both,1.1372315245852977
817,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,0 to 14,Female,0.966827735681121
818,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,0 to 14,Male,1.299931257886643
819,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,15-49 years,Both,3.5466696300566376
820,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,15-49 years,Female,3.4453002080944595
821,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,15-49 years,Male,3.6490448659963235
822,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,50-69 years,Both,49.64222287735685
823,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,50-69 years,Female,46.466813002576
824,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,50-69 years,Male,53.06295986082437
825,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,70+ years,Both,676.0001531737953
826,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,70+ years,Female,631.9497258796297
827,Connecticut,2007,12.619994654275093,1.7632972695167288,0.029019812267657995,0.31699147397769517,70+ years,Male,743.8404812326119
828,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,0 to 14,Both,1.1100992725750747
829,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,0 to 14,Female,0.9623155846589138
830,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,0 to 14,Male,1.2512191977587817
831,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,15-49 years,Both,3.5513652392174064
832,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,15-49 years,Female,3.4719063469218527
833,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,15-49 years,Male,3.631519887211671
834,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,50-69 years,Both,49.911950084539455
835,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,50-69 years,Female,45.881954686923066
836,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,50-69 years,Male,54.241628957221266
837,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,70+ years,Both,681.433628893918
838,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,70+ years,Female,641.0650267210259
839,Connecticut,2008,10.536739588353413,1.2617941224899598,0.026078919678714858,0.34438850803212856,70+ years,Male,743.1959567978347
840,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,0 to 14,Both,1.073024833127327
841,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,0 to 14,Female,0.9450584787960649
842,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,0 to 14,Male,1.1952024747138321
843,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,15-49 years,Both,3.524216620625679
844,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,15-49 years,Female,3.5769934084958144
845,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,15-49 years,Male,3.471066058647449
846,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,50-69 years,Both,48.848276400471356
847,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,50-69 years,Female,45.815337307363436
848,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,50-69 years,Male,52.103509663238455
849,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,70+ years,Both,668.3641959925728
850,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,70+ years,Female,639.1091523369216
851,Connecticut,2009,10.86337633997155,1.4280734850640113,0.02375181223328592,0.31495043954480795,70+ years,Male,712.7439641715621
852,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,0 to 14,Both,1.0248450889244822
853,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,0 to 14,Female,0.9139528568757407
854,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,0 to 14,Male,1.130678778587635
855,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,15-49 years,Both,3.3487949273458737
856,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,15-49 years,Female,3.3084408220187487
857,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,15-49 years,Male,3.3893698059025756
858,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,50-69 years,Both,47.848580023238036
859,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,50-69 years,Female,43.137614712867894
860,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,50-69 years,Male,52.89829011993088
861,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,70+ years,Both,661.4876975134989
862,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,70+ years,Female,620.1914375655475
863,Connecticut,2010,9.739028127340823,0.9676318776529338,0.0274742759051186,0.28065850561797756,70+ years,Male,723.6272009799596
864,Connecticut,2011,8.539704338664158,0.9200777638758231,0.028971283160865474,0.22169515710253998,0 to 14,Both,1.116645108079224
865,Connecticut,2011,8.539704338664158,0.9200777638758231,0.028971283160865474,0.22169515710253998,0 to 14,Female,0.9935071894233971
866,Connecticut,2011,8.539704338664158,0.9200777638758231,0.028971283160865474,0.22169515710253998,0 to 14,Male,1.2341265083221453
867,Connecticut,2011,8.539704338664158,0.9200777638758231,0.028971283160865474,0.22169515710253998,15-49 years,Both,3.229776428673145
868,Connecticut,2011,8.539704338664158,0.9200777638758231,0.028971283160865474,0.22169515710253998,15-49 years,Female,3.261235604295371
869,Connecticut,2011,8.539704338664158,0.9200777638758231,0.028971283160865474,0.22169515710253998,15-49 years,Male,3.198202508315071
870,Connecticut,2011,8.539704338664158,0.9200777638758231,0.028971283160865474,0.22169515710253998,50-69 years,Both,47.16383142272408
871,Connecticut,2011,8.539704338664158,0.9200777638758231,0.028971283160865474,0.22169515710253998,50-69 years,Female,42.8705468688661
872,Connecticut,2011,8.539704338664158,0.9200777638758231,0.028971283160865474,0.22169515710253998,50-69 years,Male,51.76745264132274
873,Connecticut,2011,8.539704338664158,0.9200777638758231,0.028971283160865474,0.22169515710253998,70+ years,Both,663.2499344885698
